# #nodes     | #leaves    | min depth  | max depth  | depth diff | %left      | %right     
  257           86            3           14           11          0.164          0.836        
  258           86            3           14           11          0.167          0.833        
  259           86            3           14           11          0.167          0.833        
  260           87            3           14           11          0.166          0.834        
  261           87            3           14           11          0.169          0.831        
  262           88            3           14           11          0.169          0.831        
  263           88            3           14           11          0.168          0.832        
  264           88            3           14           11          0.171          0.829        
  265           89            3           14           11          0.170          0.830        
  266           89            3           14           11          0.170          0.830        
  267           90            3           14           11          0.173          0.827        
  268           90            3           14           11          0.172          0.828        
  269           91            3           14           11          0.172          0.828        
  270           91            3           14           11          0.171          0.829        
  271           91            3           14           11          0.170          0.830        
  272           91            3           14           11          0.170          0.830        
  273           91            3           14           11          0.169          0.831        
  274           91            3           14           11          0.168          0.832        
  275           92            3           14           11          0.168          0.832        
  276           92            3           14           11          0.167          0.833        
  277           92            3           14           11          0.167          0.833        
  278           93            3           14           11          0.166          0.834        
  279           93            3           14           11          0.165          0.835        
  280           93            3           14           11          0.165          0.835        
  281           94            3           14           11          0.168          0.832        
  282           94            3           14           11          0.167          0.833        
  283           94            3           14           11          0.167          0.833        
  284           95            3           14           11          0.166          0.834        
  285           95            3           14           11          0.165          0.835        
  286           95            3           14           11          0.165          0.835        
  287           95            3           14           11          0.164          0.836        
  288           95            3           14           11          0.164          0.836        
  289           95            3           14           11          0.163          0.837        
  290           96            3           14           11          0.163          0.837        
  291           97            3           14           11          0.162          0.838        
  292           97            3           14           11          0.162          0.838        
  293           97            3           14           11          0.161          0.839        
  294           97            3           14           11          0.164          0.836        
  295           98            3           14           11          0.167          0.833        
  296           99            3           14           11          0.166          0.834        
  297           99            3           14           11          0.166          0.834        
  298           99            3           15           12          0.165          0.835        
  299          100            3           15           12          0.164          0.836        
  300          100            3           15           12          0.164          0.836        
  301          101            3           15           12          0.167          0.833        
  302          101            3           15           12          0.166          0.834        
  303          101            3           15           12          0.166          0.834        
  304          102            3           15           12          0.165          0.835        
  305          102            3           15           12          0.164          0.836        
  306          103            3           15           12          0.164          0.836        
  307          103            3           16           13          0.163          0.837        
  308          103            3           16           13          0.163          0.837        
  309          104            3           16           13          0.162          0.838        
  310          104            3           16           13          0.165          0.835        
  311          105            3           16           13          0.165          0.835        
  312          105            3           16           13          0.164          0.836        
  313          105            3           16           13          0.163          0.837        
  314          106            3           16           13          0.163          0.837        
  315          107            3           16           13          0.162          0.838        
  316          107            3           16           13          0.165          0.835        
  317          108            3           16           13          0.168          0.832        
  318          109            3           16           13          0.167          0.833        
  319          109            3           16           13          0.170          0.830        
  320          110            3           16           13          0.172          0.828        
  321          110            3           16           13          0.172          0.828        
  322          111            3           16           13          0.174          0.826        
  323          112            3           16           13          0.177          0.823        
  324          112            3           16           13          0.176          0.824        
